pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance
242,641501,"Danish, Tyler",664,36.4,0.321,0.179,0.333,0.5,0.407,0.438,0.354,18,56,91.2,-1,1803,90.9,89.31,16,110,132,-1.6,5.39,108,154,118,150,290,326,295
242,528748,"Castellanos, Humberto",748,32.4,0.345,0.091,0.4,0.436,0.37,0.375,0.304,19,55,91.7,9.6,2030,90.4,89.65,18,109,133,-0.8,6.11,107,151,120,146,305,326,298
237,641154,"López, Pablo",2910,8.1,0.224,0.164,0.219,0.388,0.323,0.34,0.273,15,67,88.2,3.4,1999,93.4,94.21,29,131,106,0.8,6.91,104,151,117,148,301,316,289
237,434671,"Sánchez, Aníbal",1232,19.2,0.265,0.265,0.238,0.531,0.364,0.349,0.284,13,49,88.1,11.4,1926,89.1,89.19,8,106,131,0.1,6.33,110,153,121,147,300,314,298
236,607625,"Lugo, Seth",1079,21.9,0.343,0.229,0.38,0.571,0.413,0.333,0.274,24,70,86.2,12.1,2317,94.4,93.96,14,105,131,-0.4,6.05,110,154,118,149,300,327,300
229,518617,"Diekman, Jake",1172,19.5,0.341,0.171,0.448,0.512,0.426,0.345,0.256,14,41,91.2,-1.5,2174,95.3,95.19,19,95,134,-0.1,6.35,109,152,113,150,293,325,294
226,445276,"Jansen, Kenley",1006,22.5,0.237,0.288,0.323,0.525,0.35,0.283,0.194,14,59,88.8,27.2,2231,93.6,94.55,28,109,117,1,7.03,117,152,124,149,298,324,304
223,663385,"Smith, Chad",337,66.2,0.333,0.194,0.323,0.528,0.448,0.378,0.218,12,36,89.5,4.9,2265,95.6,95.49,13,77,146,-0.1,5.99,113,150,122,147,305,331,299
221,656849,"Peterson, David",1889,11.7,0.333,0.256,0.324,0.59,0.418,0.391,0.308,13,39,87,2.2,2093,93.2,94.23,12,78,143,1,7.06,107,153,116,146,300,326,297
221,665665,"Sanmartin, Reiver",1031,21.4,0.265,0.122,0.286,0.388,0.298,0.322,0.276,13,49,89.6,2,2223,90.5,88.62,14,103,118,-1.9,6.31,110,151,117,146,293,320,292
218,667297,"Nance, Tommy",751,29,0.383,0.191,0.421,0.574,0.471,0.382,0.287,18,47,85.8,8.3,2326,94.2,93.52,13,94,124,-0.7,6.33,107,149,115,147,298,316,291
218,669203,"Burnes, Corbin",3274,6.7,0.25,0.275,0.292,0.525,0.406,0.331,0.187,10,40,86.5,7.6,2495,96.3,96.38,21,77,141,0.1,6.44,107,152,119,146,298,318,294
218,593576,"Neris, Héctor",1012,21.5,0.25,0.036,0.298,0.286,0.294,0.275,0.224,14,56,82.3,5.9,2351,94.5,94.06,13,111,107,-0.4,6.22,108,152,112,146,297,323,289
216,606303,"Payamps, Joel",952,22.7,0.317,0.167,0.327,0.483,0.365,0.323,0.278,19,60,87.2,4.7,2267,94.3,93.81,21,125,91,-0.5,5.99,107,152,119,147,304,323,298
215,665871,"Assad, Javier",690,31.2,0.171,0,0.219,0.171,0.248,0.297,0.219,7,41,84,11.8,2004,92.3,92.84,17,101,114,0.5,6.6,107,152,115,150,304,322,291
215,642546,"Hernández, Jonathan",511,42.1,0.3,0.14,0.341,0.44,0.386,0.413,0.32,15,50,94.6,0.7,2239,98,97.76,13,98,117,-0.2,6.24,111,152,117,146,300,320,294
213,657376,"Schmidt, Clarke",930,22.9,0.311,0.156,0.325,0.467,0.383,0.366,0.283,14,45,91,4.1,2407,94.9,94.39,17,116,97,-0.5,6.09,107,152,118,148,298,325,286
210,641726,"Jefferies, Daulton",611,34.4,0.278,0.093,0.298,0.37,0.317,0.328,0.267,15,54,90.2,12.1,2057,92.5,91.76,11,93,117,-0.7,5.97,113,151,123,143,295,315,297
209,621366,"Borucki, Ryan",415,50.4,0.245,0.019,0.26,0.264,0.292,0.406,0.345,13,53,87.1,5.3,2190,95.1,95.49,10,90,119,0.4,6.64,109,151,117,146,289,320,288
203,623451,"Stephens, Jackson",944,21.5,0.283,0.132,0.289,0.415,0.337,0.375,0.3,15,53,87.6,-2,1903,94,93.13,18,114,89,-0.9,5.75,108,150,119,144,311,324,292
202,642545,"Barría, Jaime",1123,18,0.106,0.106,0.105,0.213,0.17,0.269,0.222,5,47,82.1,11.2,2148,91.7,91.39,20,102,100,-0.3,6.13,111,152,116,148,300,323,291
202,670059,"Holderman, Colin",432,46.8,0.289,0.044,0.295,0.333,0.349,0.388,0.303,13,45,88.5,11,2174,96,96.07,8,85,117,0.1,6.37,109,152,115,148,298,322,298
201,571800,"Hutchison, Drew",1759,11.4,0.206,0.079,0.211,0.286,0.249,0.311,0.268,13,63,88.6,3.3,2302,92.7,92.16,6,100,101,-0.5,6.03,105,153,113,144,303,330,289
200,680704,"Sandlin, Nick",740,27,0.214,0.119,0.195,0.333,0.323,0.39,0.302,9,42,92,1.5,2151,93.5,93.68,9,90,110,0.2,6.56,105,150,116,146,295,316,289
199,682051,"Hill, Garrett",1019,19.5,0.229,0,0.275,0.229,0.273,0.313,0.244,11,48,87.5,16.7,2133,91.7,92.05,13,100,99,0.3,6.53,107,156,117,145,300,329,294
199,592473,"Kolarek, Adam",319,62.4,0.304,0.022,0.35,0.326,0.333,0.34,0.277,14,46,87.2,-1.4,2166,88.1,88.26,6,88,111,0.2,6.57,112,148,123,146,295,317,296
196,608638,"Chargois, JT",334,58.7,0.209,0.14,0.216,0.349,0.278,0.292,0.229,9,43,89.1,-3.7,2229,96.5,96.03,13,90,106,-0.5,6.19,102,155,112,148,301,325,295
192,605397,"Musgrove, Joe",2834,6.8,0.313,0.164,0.3,0.478,0.347,0.293,0.256,21,67,83.3,5.2,2436,92.4,91.85,9,111,81,-0.6,6.03,106,155,118,148,301,320,294
190,548384,"Raley, Brooks",846,22.5,0.242,0.03,0.267,0.273,0.317,0.375,0.285,8,33,87,7,2312,90.7,89.38,10,67,123,-1.3,5.78,104,157,106,151,296,323,299
189,663773,"Hoeing, Bryan",267,70.8,0.341,0.364,0.297,0.705,0.463,0.406,0.314,15,44,89.4,3.3,1980,93.1,93.61,8,92,97,0.5,6.75,110,155,123,150,303,315,289
188,501925,"Smith, Joe",450,41.8,0.333,0.158,0.347,0.491,0.378,0.339,0.289,19,57,90.5,-8.4,1895,83.6,83.54,17,105,83,-0.1,6.39,105,152,116,146,300,332,289
188,612434,"Castro, Miguel",522,36,0.357,0.286,0.346,0.643,0.49,0.542,0.411,10,28,95.1,3.4,2128,97.9,98.19,10,61,127,0.3,6.66,110,153,117,148,297,327,289
186,621121,"McCullers Jr., Lance",759,24.5,0.421,0.421,0.364,0.842,0.558,0.534,0.4,16,38,89.5,11.6,2106,93.1,92.23,5,77,109,-0.9,5.84,110,155,111,148,292,324,293
183,542881,"Anderson, Tyler",2576,7.1,0.283,0.189,0.28,0.472,0.33,0.29,0.252,15,53,89,6.1,2227,89,88.44,7,81,102,-0.6,6.05,109,154,119,148,294,316,295
182,642770,"Guerra, Javy",330,55.2,0.22,0.122,0.222,0.341,0.315,0.379,0.304,9,41,90.6,11.2,2134,97.2,95.87,8,83,99,-1.3,5.78,110,154,119,150,300,324,297
182,628452,"Iglesias, Raisel",979,18.6,0.231,0.103,0.258,0.333,0.286,0.314,0.246,9,39,83.4,4.2,2320,94.8,94.56,12,86,96,-0.2,6.23,113,154,117,150,305,322,292
179,676534,"Faucher, Calvin",433,41.3,0.257,0.086,0.32,0.343,0.341,0.425,0.294,9,35,92.2,19.9,2261,95.3,93.9,11,68,111,-1.4,5.63,107,151,111,148,300,324,295
178,663158,"Suarez, Robert",801,22.2,0.139,0,0.167,0.139,0.179,0.269,0.224,5,36,87.5,11.5,2249,97,97.78,14,86,92,0.8,6.84,114,157,119,149,299,324,300
177,592866,"Williams, Trevor",1407,12.6,0.231,0.103,0.286,0.333,0.305,0.276,0.203,9,39,83.6,11.6,1918,89,89.67,21,85,92,0.7,6.76,108,152,118,147,301,329,298
173,642231,"Yacabonis, Jimmy",292,59.2,0.297,0.216,0.45,0.514,0.409,0.408,0.283,11,37,91.1,14.5,2239,93.7,93.02,16,56,117,-0.7,6,107,152,114,150,297,316,292
171,657053,"Toussaint, Touki",431,39.7,0.273,0.182,0.292,0.455,0.426,0.412,0.27,9,33,92.1,2.4,2206,91.9,92.83,13,65,106,0.9,7.01,109,151,116,149,297,322,290
171,621248,"Garza Jr., Ralph",514,33.3,0.205,0.045,0.209,0.25,0.282,0.348,0.265,9,44,87.1,-0.1,2163,87.8,87.17,7,78,93,-0.6,6.02,102,152,116,147,305,321,290
171,621082,"Lemoine, Jacob",298,57.4,0.297,0.189,0.281,0.486,0.377,0.351,0.256,11,37,90,12,2070,93.1,91.64,5,63,108,-1.5,5.49,106,145,119,141,296,320,296
171,596071,"Peters, Dillon",634,27,0.179,0.103,0.167,0.282,0.271,0.414,0.345,7,39,86.8,8.9,2190,92.5,92.37,7,80,91,-0.1,6.23,108,151,115,149,301,322,301
167,641627,"Gott, Trevor",761,21.9,0.275,0.137,0.31,0.412,0.325,0.29,0.238,14,51,83.5,0.3,2033,95.1,94.61,16,93,74,-0.5,6.11,107,152,119,147,297,317,294
163,669622,"Bender, Anthony",274,59.5,0.263,0.079,0.29,0.342,0.331,0.284,0.216,10,38,86,-4.5,2231,97.6,96.52,15,65,98,-1.1,5.87,104,148,117,146,299,317,293
161,669467,"Pallante, Andre",1753,9.2,0.269,0.231,0.286,0.5,0.353,0.288,0.256,7,26,84,-5.9,2108,94.8,95.31,12,60,101,0.5,6.56,111,152,118,147,304,322,301
160,606131,"Perdomo, Luis",285,56.1,0.286,0.161,0.269,0.446,0.322,0.354,0.307,16,56,91.3,4.4,1986,93.8,93.65,12,84,76,-0.2,6.23,108,150,118,146,300,322,299
160,665152,"Kremer, Dean",1947,8.2,0.375,0.2,0.389,0.575,0.429,0.364,0.305,15,40,86.9,9.1,2141,91.7,91.52,6,78,82,-0.2,6.39,109,153,119,148,304,320,294
158,622075,"Almonte, Yency",466,33.9,0.281,0.125,0.296,0.406,0.394,0.389,0.271,9,32,85.2,-2,2132,95.8,96.67,18,70,88,0.9,6.76,108,153,118,148,304,319,292
158,670955,"Uceta, Edwin",292,54.1,0.241,0.207,0.263,0.448,0.381,0.358,0.248,7,29,91.1,27.2,2344,93.5,92.82,17,63,95,-0.7,6.04,112,154,126,149,297,320,292
158,666974,"Cano, Yennier",394,40.1,0.4,0.333,0.346,0.733,0.502,0.42,0.321,12,30,92.2,12.4,2229,95.3,94.11,5,65,93,-1.2,5.76,112,155,121,149,301,323,292
157,593619,"Tapia, Domingo",363,43.3,0.343,0.257,0.333,0.6,0.433,0.351,0.244,12,35,88.9,8.2,2161,97.4,96.68,11,79,78,-0.7,5.93,111,147,118,147,298,321,296
156,650530,"Garcia, Bryan",317,49.2,0.226,0.194,0.25,0.419,0.353,0.368,0.244,7,31,90.3,16.1,2113,92.9,92.2,11,67,89,-0.7,5.96,108,160,118,147,298,328,294
155,657006,"Steele, Justin",2032,7.6,0.313,0.167,0.31,0.479,0.362,0.354,0.282,15,48,91.7,2.1,2409,91.6,91.51,13,79,76,-0.1,6.28,108,150,111,152,298,319,297
154,664294,"Moreta, Dauri",613,25.1,0.378,0.486,0.345,0.865,0.545,0.46,0.338,14,37,95.8,18.4,2285,96,95.71,14,74,80,-0.3,6.19,116,151,121,147,289,318,289
153,518397,"Alexander, Scott",214,71.5,0.188,0.104,0.186,0.292,0.216,0.255,0.219,9,48,84.4,-10.8,2175,92.2,92.26,15,78,75,0.1,6.12,109,152,116,150,299,324,299
153,622786,"Tinoco, Jesus",350,43.7,0.219,0.156,0.231,0.375,0.333,0.364,0.238,7,32,87,13.8,2350,96,95.42,11,74,79,-0.6,6.04,110,155,116,147,293,315,294
153,548389,"Stripling, Ross",2033,7.5,0.229,0.104,0.233,0.333,0.261,0.321,0.275,11,48,86.8,15.5,2004,89.9,89.42,12,95,58,-0.5,6.04,109,160,123,149,302,321,296
153,605164,"Bundy, Dylan",2180,7,0.286,0.204,0.267,0.49,0.338,0.331,0.282,14,49,90.9,14.6,2194,89.7,88.89,13,92,61,-0.8,5.89,106,153,119,148,299,324,291
152,503449,"Peralta, Wily",694,21.9,0.324,0.029,0.379,0.353,0.38,0.397,0.32,11,34,90.6,3.9,1876,95.5,94.82,13,71,81,-0.7,5.84,104,153,116,146,304,328,293
150,456034,"Price, David",596,25.2,0.269,0.212,0.333,0.481,0.328,0.277,0.224,14,52,92.5,-1.8,1888,92.4,91.93,13,78,72,-0.5,6.05,111,154,119,149,297,316,294
149,640462,"Puk, A.J.",1072,13.9,0.267,0.033,0.296,0.3,0.345,0.341,0.259,8,30,77.3,-5.8,2164,96.1,97.28,11,63,86,1.2,7.06,108,151,114,149,300,316,292
149,572193,"Tepera, Ryan",892,16.7,0.132,0,0.156,0.132,0.18,0.238,0.178,5,38,86.6,2.9,2182,92.9,92.89,18,74,75,0,6.38,110,149,112,144,298,322,290
149,660761,"Suarez, José",1783,8.4,0.17,0.085,0.159,0.255,0.215,0.287,0.248,8,47,88.3,-3.5,2029,91.7,91.3,8,78,71,-0.4,6.16,113,152,107,158,292,320,297
149,544365,"Bañuelos, Manny",718,20.8,0.261,0.174,0.256,0.435,0.323,0.332,0.265,12,46,88.9,-2,1820,93.4,93.65,13,79,70,0.3,6.43,106,149,113,147,298,320,292
147,543272,"Hand, Brad",817,18,0.2,0.067,0.214,0.267,0.259,0.322,0.265,6,30,87.4,4.2,2289,92.4,90.98,8,67,80,-1.4,5.71,109,149,112,146,295,323,290
146,554340,"Garcia, Yimi",1039,14.1,0.222,0.056,0.235,0.278,0.255,0.225,0.197,8,36,79.6,-2,2248,93.8,92.43,10,84,62,-1.4,5.71,107,155,121,146,303,320,290
144,596082,"Reed, Jake",307,46.9,0.269,0.077,0.318,0.346,0.347,0.329,0.256,7,26,89.5,4.2,2128,91.7,90.15,7,52,92,-1.5,5.41,110,157,120,148,302,322,296
143,672335,"Pérez, Cionel",901,15.9,0.314,0.029,0.355,0.343,0.294,0.237,0.225,11,35,90.9,-9.2,2259,96.5,95.69,10,65,78,-0.8,5.9,111,155,114,148,299,319,296
141,657272,"Uelmen, Erich",463,30.5,0.295,0.091,0.31,0.386,0.298,0.267,0.24,13,44,90.8,-5.7,2010,93.3,87.52,12,74,67,-5.8,6.75,110,151,119,150,303,321,291
141,475479,"Phelps, David",1151,12.3,0.161,0,0.227,0.161,0.221,0.251,0.183,5,31,82.2,28.3,2230,93.2,91.39,6,52,89,-1.8,5.35,107,153,123,148,295,320,295
140,658551,"Fernández, Junior",333,42,0.282,0.179,0.281,0.462,0.37,0.3,0.22,11,39,87,-1.9,2059,98.7,99.14,9,65,75,0.4,6.55,110,152,117,148,306,322,302
139,542585,"Cisnero, José",430,32.3,0.25,0,0.263,0.25,0.343,0.368,0.255,5,20,83.5,3.1,2252,95.1,94.95,12,54,85,-0.2,6.16,106,154,115,144,303,331,294
139,501625,"Alvarez, Jose",273,50.9,0.296,0.148,0.304,0.444,0.406,0.449,0.313,8,27,84.8,-1.2,2026,90.8,90.99,4,58,81,0.2,6.41,108,151,112,148,293,318,293
138,605242,"Fulmer, Michael",1043,13.2,0.263,0,0.333,0.263,0.299,0.349,0.266,10,38,90.8,6.8,2188,94.5,94.68,6,55,83,0.2,6.54,109,152,116,145,300,327,292
137,669160,"May, Dustin",474,28.9,0.2,0.233,0.16,0.433,0.319,0.368,0.277,6,30,89.8,0.4,2328,97.3,97.4,8,54,83,0.1,6.46,111,156,120,148,299,317,292
135,665795,"Cabrera, Edward",1215,11.1,0.292,0.083,0.318,0.375,0.41,0.429,0.318,7,24,87.5,13,2259,95.8,95.86,6,43,92,0.1,6.44,107,152,114,150,296,316,290
133,669461,"Liberatore, Matthew",650,20.5,0.233,0.067,0.241,0.3,0.321,0.377,0.262,7,30,89.4,13.8,2039,92.8,93.23,2,55,78,0.4,6.43,108,151,115,146,301,324,298
132,593334,"Germán, Domingo",1081,12.2,0.206,0.235,0.185,0.441,0.346,0.406,0.258,7,34,90.8,3.4,2476,92.7,92.15,6,67,65,-0.6,6.11,106,153,122,147,295,328,289
131,661440,"Llovera, Mauricio",306,42.8,0.267,0.167,0.333,0.433,0.346,0.286,0.193,8,30,86.5,-3.3,2110,95.4,95.52,15,60,71,0.1,6.4,111,153,116,151,289,323,297
130,656818,"Overton, Connor",469,27.7,0.229,0.029,0.25,0.257,0.295,0.387,0.305,8,35,94.1,9.7,2131,90.8,90.46,4,58,72,-0.3,6.19,118,154,120,147,289,317,290
129,650893,"Cabrera, Génesis",736,17.5,0.345,0.034,0.357,0.379,0.353,0.38,0.362,10,29,83,0.7,2204,95.9,95.54,14,76,53,-0.4,6.15,111,152,116,147,297,321,296
129,570488,"Valdez, Phillips",287,44.9,0.136,0.045,0.176,0.182,0.317,0.415,0.27,3,22,85.8,9.4,2378,94.1,94.72,8,40,89,0.6,6.88,108,153,116,149,289,328,299
127,670124,"Oller, Adam",1294,9.8,0.478,0.696,0.368,1.174,0.671,0.588,0.417,11,23,95.9,21.3,2116,93.6,93.42,5,54,73,-0.2,6.31,107,151,122,141,296,320,298
125,488984,"Hunter, Tommy",349,35.8,0.267,0.067,0.296,0.333,0.275,0.331,0.284,8,30,90.4,1.4,2376,93.2,93.19,8,63,62,0,6.35,109,154,119,149,298,327,295
125,658431,"Medina, Adonis",414,30.2,0.219,0.031,0.25,0.25,0.271,0.314,0.241,7,32,92.7,9.4,2287,93.5,92.57,8,60,65,-0.9,5.98,110,151,118,145,298,325,296
122,621076,"Kaprielian, James",2230,5.5,0.158,0.053,0.171,0.211,0.186,0.356,0.295,6,38,88.8,9,1925,94.4,94.02,7,67,55,-0.4,6.16,112,157,115,151,295,325,305
119,669952,"White, Mitch",1715,6.9,0.303,0.091,0.3,0.394,0.337,0.396,0.361,10,33,86.4,2.8,2181,94.2,94.06,2,56,63,-0.1,6.32,108,152,117,145,306,317,289
117,446321,"Detwiler, Ross",471,24.8,0.267,0.267,0.24,0.533,0.382,0.352,0.276,8,30,85.5,1.8,2072,91.8,89.94,5,57,60,-1.9,5.59,117,151,116,148,284,317,293
115,665625,"Peguero, Elvis",308,37.3,0.393,0.321,0.375,0.714,0.487,0.422,0.343,11,28,93,4.7,1987,96.4,96.73,5,51,64,0.3,6.57,114,153,120,152,296,323,294
115,664776,"Cousins, Jake",267,43.1,0.182,0.182,0.2,0.364,0.343,0.345,0.206,4,22,90.4,0.9,2260,95.7,96.04,19,54,61,0.3,6.75,112,151,121,147,296,319,296
115,607229,"Gsellman, Robert",207,55.6,0.333,0.256,0.333,0.59,0.402,0.445,0.367,13,39,91.1,7.9,1936,92.6,92.64,11,64,51,0,6.32,109,152,115,149,299,315,287
114,607455,"Banda, Anthony",551,20.7,0.231,0.038,0.286,0.269,0.308,0.366,0.291,6,26,82.6,10,2047,93,92.74,7,51,63,-0.3,6.17,111,153,116,149,292,321,295
114,661527,"Martinez, Seth",592,19.3,0.2,0,0.227,0.2,0.233,0.245,0.201,5,25,80,-11.5,2141,90.9,91.88,5,57,57,1,6.82,111,153,114,146,293,321,286
114,669145,"Zimmermann, Bruce",1130,10.1,0.361,0.472,0.3,0.833,0.503,0.459,0.373,13,36,92.8,6.9,2313,90.5,90.23,4,61,53,-0.3,6.12,108,156,112,149,304,322,297
114,518489,"Brasier, Ryan",985,11.6,0.459,0.108,0.486,0.568,0.46,0.338,0.319,17,37,87.7,-3.5,2230,96.1,96.8,6,68,46,0.7,6.68,110,151,116,148,294,328,293
113,621219,"Mills, Alec",302,37.4,0.25,0.25,0.25,0.5,0.34,0.345,0.273,9,36,90.1,9.8,2181,88.5,88.11,8,62,51,-0.4,6.12,108,152,119,153,311,323,295
112,670090,"Mills, Wyatt",503,22.3,0.364,0.091,0.348,0.455,0.355,0.375,0.372,8,22,86.2,1.9,1838,91.3,91.87,10,59,53,0.6,6.8,109,152,118,144,298,323,291
112,665621,"García, Rony",885,12.7,0.242,0.182,0.241,0.424,0.308,0.365,0.315,8,33,89.7,7.1,2252,92.5,92.39,6,60,52,-0.1,6.31,110,157,120,147,308,333,293
112,571446,"Appel, Mark",149,75.2,0.2,0.033,0.222,0.233,0.221,0.296,0.264,6,30,92.7,3.1,1892,95,96.1,5,42,70,1.1,7.06,108,154,123,147,301,331,294
111,671790,"Bolaños, Ronald",332,33.4,0.321,0.036,0.333,0.357,0.395,0.417,0.334,9,28,90.6,4.3,2200,93.1,93.82,6,46,65,0.7,6.58,106,155,116,147,302,329,305
111,669713,"Wesneski, Hayden",495,22.4,0.3,0.067,0.31,0.367,0.338,0.282,0.238,9,30,85.7,0.1,2037,92,92.51,9,63,48,0.5,6.74,107,152,119,148,303,322,291
111,621381,"Strahm, Matt",764,14.5,0.259,0.037,0.292,0.296,0.304,0.302,0.225,7,27,83.9,-5.5,2265,94,93.79,6,56,55,-0.2,6.34,108,159,115,150,290,323,297
110,489265,"Romo, Sergio",335,32.8,0.286,0.524,0.188,0.81,0.478,0.432,0.296,6,21,86.5,11.9,2150,85.3,85.17,8,41,69,-0.1,6.4,109,150,116,145,287,324,291
107,676050,"Naughton, Packy",562,19,0.242,0.03,0.267,0.273,0.253,0.269,0.237,8,33,83.8,1,2016,92.6,91.85,7,55,52,-0.7,5.85,112,152,116,148,299,321,297
107,605195,"Crick, Kyle",279,38.4,0.143,0,0.182,0.143,0.227,0.377,0.323,2,14,87.3,-0.1,2141,92.1,92.26,8,34,73,0.2,6.25,108,150,112,146,299,327,298
106,608648,"Duffey, Tyler",741,14.3,0.207,0.138,0.192,0.345,0.237,0.307,0.314,6,29,88.7,-5.9,2402,92.4,92.6,9,55,51,0.2,6.35,105,150,117,145,299,328,288
106,668873,"Kilian, Caleb",235,45.1,0.381,0.143,0.4,0.524,0.466,0.394,0.293,8,21,91.5,1.9,2012,93.4,94.84,7,42,64,1.4,7.03,104,149,110,151,299,321,302
106,552640,"Kittredge, Andrew",233,45.5,0.167,0.1,0.148,0.267,0.203,0.219,0.187,5,30,87.8,14,2339,95.2,95.1,5,50,56,-0.1,6.51,111,156,111,150,304,325,300
106,669804,"De Jesus, Angel",192,55.2,0.161,0.226,0.115,0.387,0.296,0.364,0.26,5,31,94.5,21.5,2218,94.3,95.72,7,57,49,1.4,7.27,115,157,122,148,300,330,293
103,656457,"Gilbert, Tyler",564,18.3,0.316,0.474,0.214,0.789,0.478,0.408,0.315,6,19,93.2,20.2,2026,89.7,89.19,8,43,60,-0.5,5.97,108,153,121,145,305,322,297
103,670288,"Fishman, Jake",171,60.2,0.286,0.071,0.308,0.357,0.295,0.322,0.311,8,28,90.7,-5.8,1973,87.5,87.17,4,55,48,-0.3,6.31,108,151,116,150,294,312,290
103,592826,"Velasquez, Vince",1286,8,0.348,0.217,0.318,0.565,0.392,0.437,0.385,8,23,89.9,4.6,2259,91.9,92.53,2,40,63,0.6,6.65,107,148,110,145,299,324,299
103,686753,"Jameson, Drey",369,27.9,0.267,0.1,0.348,0.367,0.299,0.275,0.24,8,30,88.2,-9.4,2085,94.4,93.22,8,50,53,-1.2,5.68,112,155,123,151,297,319,295
103,622251,"Staumont, Josh",731,14.1,0.3,0.25,0.357,0.55,0.412,0.435,0.287,6,20,89.3,30.3,2193,97.1,97.79,11,40,63,0.7,6.69,108,153,113,146,301,322,302
101,572403,"VerHagen, Drew",419,24.1,0.37,0.296,0.333,0.667,0.475,0.429,0.325,10,27,82.7,14.5,2371,94.7,94.24,8,53,48,-0.5,6.16,108,149,113,143,299,322,301
100,643615,"Zeuch, T.J.",250,40,0.6,0.16,0.667,0.76,0.618,0.48,0.399,15,25,95.2,-6.8,2130,91.9,92.52,3,40,60,0.6,6.73,112,149,117,147,287,323,294
99,655889,"Rodríguez, Manuel",203,48.8,0.24,0.16,0.217,0.4,0.305,0.401,0.35,6,25,82.3,2.3,2120,95.9,96.04,8,50,49,0.1,6.29,110,152,114,149,298,317,290
98,624522,"Thompson, Keegan",1878,5.2,0.222,0.056,0.235,0.278,0.306,0.296,0.21,4,18,86.4,13.3,2330,92.8,91.74,5,38,60,-1.1,6.26,103,151,114,148,303,324,293
97,660271,"Ohtani, Shohei",2629,3.7,0.167,0.083,0.2,0.25,0.179,0.154,0.162,2,12,81.3,-10.1,1973,97.2,97.87,10,37,60,0.7,6.8,108,155,112,150,295,323,289
96,622065,"Young, Alex",445,21.6,0.5,0.25,0.5,0.75,0.565,0.354,0.273,8,16,94.1,10.3,2331,90.7,90.19,3,39,57,-0.5,5.94,103,145,110,144,297,323,300
96,685503,"Arihara, Kohei",390,24.6,0.667,0.267,0.667,0.933,0.691,0.565,0.53,10,15,85.6,-2.7,2059,90.5,91.08,4,35,61,0.6,6.66,115,153,116,148,300,320,294
95,543101,"DeSclafani, Anthony",329,28.9,0.364,0.152,0.414,0.515,0.385,0.339,0.29,12,33,91.1,10.3,2080,92.2,92.79,2,48,47,0.6,6.66,104,151,111,147,296,319,295
95,680686,"Gray, Josiah",2597,3.7,0.333,0.19,0.316,0.524,0.415,0.401,0.3,7,21,95.1,7.3,2277,94.7,93.43,4,40,55,-1.3,5.6,106,152,121,148,302,312,296
93,642100,"Speier, Gabe",298,31.2,0.222,0.111,0.25,0.333,0.271,0.229,0.175,6,27,88.7,4.7,1941,93.7,93,7,45,48,-0.7,5.92,108,156,117,147,300,324,302
92,689225,"Brieske, Beau",1287,7.1,0.133,0.067,0.182,0.2,0.209,0.241,0.186,2,15,82.9,17.2,2391,93.6,92.84,6,38,54,-0.8,5.91,108,153,115,145,302,331,294
92,623465,"Phillips, Evan",923,10,0.188,0,0.231,0.188,0.166,0.203,0.215,3,16,89.9,-4.6,2069,96.2,96.77,4,39,53,0.6,6.57,112,153,118,145,306,315,287
87,676840,"Peacock, Matt",149,58.4,0.28,0.12,0.286,0.4,0.349,0.325,0.258,7,25,89.4,1.7,1941,92.9,91.01,8,43,44,-1.9,5.29,107,153,121,149,299,329,302
86,623437,"Topa, Justin",125,68.8,0.28,0,0.318,0.28,0.28,0.299,0.251,7,25,89.3,-11.3,2160,95.5,94.55,3,37,49,-0.9,5.78,109,151,120,147,293,318,296
86,680694,"Bradish, Kyle",1993,4.3,0.286,0,0.353,0.286,0.308,0.301,0.25,6,21,79.9,-0.4,2154,95.3,95.79,4,37,49,0.5,6.67,108,151,120,147,307,319,292
85,667465,"Fletcher, Aaron",173,49.1,0.261,0.261,0.222,0.522,0.4,0.432,0.297,6,23,94.3,8.3,2282,90.8,89.63,8,38,47,-1.2,5.71,111,152,126,149,305,324,305
84,605151,"Bradley, Archie",305,27.5,0.28,0.04,0.304,0.32,0.279,0.279,0.255,7,25,86,-8.6,2078,93.2,93.64,4,43,41,0.4,6.66,112,150,116,147,299,323,293
84,656876,"Rasmussen, Drew",2239,3.8,0.12,0.04,0.125,0.16,0.143,0.2,0.181,3,25,81.5,4.7,2404,94.8,95.02,5,44,40,0.2,6.57,101,152,112,147,304,328,295
83,641853,"McKay, David",135,61.5,0.231,0,0.231,0.231,0.3,0.421,0.271,3,13,95.1,15.8,2008,92.3,93.06,2,32,51,0.8,6.71,113,155,119,149,301,325,292
80,622694,"Hernandez, Elieser",1095,7.3,0.227,0.364,0.176,0.591,0.358,0.332,0.219,5,22,88.3,8.9,2077,92,91.12,7,35,45,-0.9,6.56,106,150,114,151,295,317,299
80,519326,"Strickland, Hunter",1099,7.3,0.278,0.111,0.294,0.389,0.328,0.286,0.256,5,18,85.8,-0.3,2236,94.3,92.48,7,38,42,-1.8,6.02,116,155,118,148,294,320,290
