pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance
171,543243,"Gray, Sonny",1872,9.1,0.333,0.2,0.385,0.533,0.408,0.357,0.29,5,15,93.1,30.3,2771,83.4,83.81,16,45,126,0.4,6.43,106,153,120,149,295,329,291
166,592836,"Walker, Taijuan",2500,6.6,0.154,0.115,0.136,0.269,0.227,0.281,0.194,4,26,89.8,21.3,2329,88.6,88.07,8,65,101,-0.5,5.91,116,162,117,150,297,328,303
164,488984,"Hunter, Tommy",349,47,0.171,0.171,0.222,0.343,0.278,0.331,0.199,6,35,86,25.2,2421,91.3,91.5,28,90,74,0.2,6.29,109,153,118,147,297,327,294
162,548384,"Raley, Brooks",846,19.1,0.269,0.038,0.35,0.308,0.275,0.298,0.274,7,26,87.8,19.9,2551,88,87.25,16,74,88,-0.7,5.7,98,151,114,145,304,323,293
160,693821,"Elder, Bryce",873,18.3,0.161,0.226,0.115,0.387,0.259,0.32,0.218,5,31,82.4,11,2153,90.5,89.79,4,67,93,-0.7,5.81,118,154,130,147,296,327,309
157,664139,"Gibaut, Ian",694,22.6,0.519,0.296,0.542,0.815,0.596,0.44,0.34,14,27,88.2,8.6,2356,92.4,93.19,8,61,96,0.8,6.88,112,150,117,145,290,318,293
155,489334,"Stammen, Craig",701,22.1,0.317,0.22,0.286,0.537,0.386,0.37,0.304,13,41,87.1,7.3,2315,87.8,88.57,25,83,72,0.8,6.78,112,159,123,151,293,317,300
153,606930,"Barnes, Jacob",361,42.4,0.273,0.121,0.32,0.394,0.342,0.365,0.282,9,33,88.2,10.1,2323,89,89.97,27,70,83,1,6.76,111,156,119,150,302,327,293
148,642152,"Trivino, Lou",955,15.5,0.333,0,0.412,0.333,0.345,0.352,0.304,7,21,89.1,0.6,2277,92.3,92.36,16,66,82,0.1,6.31,108,154,113,149,294,324,294
145,456713,"Bush, Matt",909,16,0.321,0.286,0.368,0.607,0.396,0.295,0.26,9,28,90.7,1.7,2617,92.9,92.72,18,62,83,-0.2,6.2,114,153,118,148,301,321,297
137,681806,"Wantz, Andrew",831,16.5,0.333,0.259,0.35,0.593,0.412,0.387,0.285,9,27,90.5,10.9,2567,87.9,87.87,21,69,68,0,6.08,109,153,118,151,297,323,294
134,605200,"Davies, Zach",2292,5.8,0.242,0.182,0.241,0.424,0.327,0.294,0.218,8,33,80,15.8,2148,87.6,87.11,10,52,82,-0.5,6.01,112,154,121,151,303,323,302
128,664353,"Urquidy, José",2640,4.8,0.227,0.045,0.263,0.273,0.259,0.396,0.326,5,22,87.5,5.4,2508,87.4,87.09,14,46,82,-0.3,5.94,109,154,121,148,296,327,295
128,665896,"Marte, Jose",265,48.3,0.125,0.083,0.2,0.208,0.235,0.316,0.227,3,24,89.8,29.5,2459,89.4,90.47,14,53,75,1.1,6.91,112,152,118,148,296,322,292
127,663752,"Morris, Cody",404,31.4,0.214,0.036,0.25,0.25,0.235,0.363,0.308,6,28,88.6,13.1,2329,88.2,88.63,14,63,64,0.4,6.35,108,153,117,148,300,312,291
124,641726,"Jefferies, Daulton",611,20.3,0.342,0.289,0.355,0.632,0.422,0.316,0.248,13,38,89.3,16.2,2160,89.6,88.9,17,67,57,-0.7,5.87,109,149,120,142,297,314,294
123,670174,"Winckowski, Josh",1194,10.3,0.25,0.25,0.214,0.5,0.342,0.373,0.318,4,16,85.2,-3.9,2140,88.6,89.18,15,51,72,0.6,6.51,112,154,105,151,291,328,298
121,666214,"Wentz, Joey",555,21.8,0.154,0.269,0.125,0.423,0.233,0.176,0.173,4,26,88.8,13.8,2295,83.4,83.6,21,54,67,0.2,6.17,110,157,114,147,299,329,293
119,681799,"Roberts, Ethan",177,67.2,0.278,0.278,0.364,0.556,0.437,0.416,0.281,5,18,92.7,9.4,2596,93.2,93.6,11,59,60,0.4,6.28,112,151,124,157,296,321,296
119,622663,"Severino, Luis",1639,7.3,0.2,0.15,0.2,0.35,0.297,0.28,0.209,4,20,84.9,-2.6,2420,90.4,89.58,13,32,87,-0.8,6.29,110,154,121,149,303,332,289
118,668665,"Nogosek, Stephen",377,31.3,0.3,0.4,0.261,0.7,0.43,0.347,0.277,9,30,93,15.3,2243,89.1,89.34,14,71,47,0.2,6.41,113,155,124,150,297,321,299
116,676194,"Tetreault, Jackson",365,31.8,0.25,0.393,0.227,0.643,0.372,0.401,0.3,7,28,88.5,16.1,1994,86.6,87.83,13,55,61,1.3,7.08,112,155,120,146,308,324,299
116,666142,"Ragans, Cole",706,16.4,0.235,0.176,0.25,0.412,0.287,0.34,0.298,8,34,91.2,8.5,2419,88.5,88.14,13,69,47,-0.4,6.03,110,152,116,146,296,320,296
114,621389,"Blach, Ty",674,16.9,0.067,0,0.08,0.067,0.079,0.21,0.202,2,30,83.6,15.4,2357,85,83.79,18,60,54,-1.2,5.28,113,148,119,148,297,328,305
109,656970,"Smeltzer, Devin",1129,9.7,0.067,0.2,0,0.267,0.173,0.204,0.15,1,15,83.5,24.5,2160,84.8,84.28,10,52,57,-0.5,5.86,108,152,117,148,297,328,290
109,656756,"Montgomery, Jordan",2715,4,0.2,0.3,0.118,0.5,0.348,0.452,0.317,4,20,91.3,19.8,2387,88.3,88.91,11,48,61,0.6,6.61,112,154,121,150,298,325,285
106,643410,"Leiter Jr., Mark",1086,9.8,0.304,0.565,0.333,0.87,0.496,0.428,0.303,7,23,97.7,12.2,2127,87.3,88.19,13,43,63,0.9,6.63,107,151,119,155,297,322,299
106,456034,"Price, David",596,17.8,0.2,0.1,0.267,0.3,0.215,0.216,0.216,4,20,82.3,15.9,1954,87.9,87.59,6,47,59,-0.3,5.99,115,154,120,149,293,316,297
