pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance
133,650911,"Sánchez, Cristopher",662,20.1,0.184,0.105,0.261,0.289,0.239,0.257,0.19,7,38,84.8,4.8,1914,84.4,85.29,17,57,76,0.9,7.03,107,151,118,146,300,324,282
133,592454,"Kahnle, Tommy",174,76.4,0.094,0,0.143,0.094,0.116,0.181,0.147,3,32,79.7,-13.7,1322,89.8,90.36,27,75,58,0.6,6.59,112,154,117,148,295,317,296
133,641927,"Ober, Bailey",854,15.6,0.323,0.129,0.435,0.452,0.364,0.402,0.32,10,31,88.3,19.9,1818,84.3,85.18,23,77,56,0.9,6.93,115,167,122,152,297,329,296
132,621389,"Blach, Ty",674,19.6,0.436,0.128,0.459,0.564,0.418,0.357,0.342,17,39,84.9,23.5,1898,80.7,79.18,14,72,60,-1.5,5.16,109,153,125,145,306,328,299
132,570488,"Valdez, Phillips",287,46,0.258,0.032,0.333,0.29,0.267,0.218,0.187,8,31,87.2,2.7,2038,86.9,87.67,16,63,69,0.8,6.93,110,153,118,149,291,328,298
132,621121,"McCullers Jr., Lance",759,17.4,0.214,0.036,0.316,0.25,0.235,0.241,0.224,6,28,87.4,-1.8,1717,87,85.85,17,55,77,-1.2,5.69,112,153,113,149,288,324,295
132,642701,"Santana, Dennis",991,13.3,0.128,0.077,0.139,0.205,0.161,0.256,0.211,5,39,83.3,10.6,2069,89.9,89.35,16,69,63,-0.6,6.05,113,153,124,148,296,321,298
130,650893,"Cabrera, Génesis",736,17.7,0.25,0.344,0.227,0.594,0.356,0.332,0.271,8,32,81.5,6.4,1768,90.2,89.87,26,66,64,-0.3,6.05,111,152,117,147,299,320,293
130,606303,"Payamps, Joel",952,13.7,0.148,0.037,0.174,0.185,0.182,0.21,0.178,4,27,89,-3.3,1993,88.9,88.03,10,51,79,-0.9,5.8,113,153,116,151,298,322,305
130,571670,"Floro, Dylan",863,15.1,0.275,0.15,0.286,0.425,0.32,0.383,0.328,11,40,89.3,2.8,1819,85.2,84.86,12,64,66,-0.3,6.31,110,151,117,150,296,316,295
128,656412,"Faedo, Alex",967,13.2,0.222,0.111,0.212,0.333,0.268,0.379,0.284,8,36,87.6,16.4,1945,86.2,85.73,12,61,67,-0.5,6,113,159,113,149,298,327,298
126,664294,"Moreta, Dauri",613,20.6,0.212,0.333,0.167,0.545,0.317,0.281,0.235,7,33,87.6,28.5,1810,87.8,88.06,14,57,69,0.3,6.39,116,153,123,148,287,319,294
126,676596,"Fleming, Josh",662,19,0.324,0.206,0.321,0.529,0.393,0.366,0.284,11,34,88.8,-4.6,1691,82.2,82.41,14,64,62,0.2,6.64,102,152,116,147,301,324,296
126,571945,"Mikolas, Miles",3152,4,0.308,0.359,0.25,0.667,0.401,0.352,0.299,12,39,89.2,18.8,1575,82.7,83.33,6,65,61,0.6,6.69,118,158,110,151,297,324,302
122,641726,"Jefferies, Daulton",611,20,0.256,0.051,0.313,0.308,0.268,0.267,0.256,10,39,84.5,-1.5,1508,86.1,84.53,19,72,50,-1.6,5.9,114,151,122,142,292,314,299
121,571901,"Loup, Aaron",967,12.5,0.2,0.057,0.259,0.257,0.226,0.234,0.213,7,35,81.5,5.1,1946,80.3,79.45,22,70,51,-0.9,6.03,109,149,114,144,297,320,287
121,664141,"Brubaker, JT",2381,5.1,0.32,0.16,0.333,0.48,0.357,0.416,0.34,8,25,90,18,1880,87.2,86.35,10,46,75,-0.9,5.75,109,151,109,150,298,323,303
119,666974,"Cano, Yennier",394,30.2,0.241,0.103,0.412,0.345,0.327,0.286,0.209,7,29,87.6,-4.2,1824,90.2,89.07,20,64,55,-1.1,5.82,113,156,120,150,297,324,293
119,664123,"Effross, Scott",815,14.6,0.077,0,0.1,0.077,0.066,0.168,0.161,3,39,83.6,3.6,2065,83,82.17,20,71,48,-0.8,6.01,113,154,115,158,294,322,295
118,605483,"Snell, Blake",2341,5,0.211,0,0.235,0.211,0.223,0.25,0.216,4,19,82.1,20.3,1899,87.1,87.72,21,46,72,0.6,6.76,109,155,119,148,301,321,300
118,682051,"Hill, Garrett",1019,11.6,0.182,0.182,0.16,0.364,0.272,0.375,0.276,6,33,89.1,9.7,1368,82.2,82.61,11,54,64,0.4,6.51,111,162,119,147,294,330,297
117,670174,"Winckowski, Josh",1194,9.8,0.296,0.037,0.333,0.333,0.294,0.337,0.324,8,27,88.9,-6.8,1598,89.9,89.94,7,51,66,0,6.36,112,155,115,151,289,326,296
116,669424,"Lambert, Jimmy",818,14.2,0.206,0.088,0.241,0.294,0.236,0.24,0.217,7,34,86.1,10.7,1576,85.4,84.72,11,57,59,-0.7,5.83,112,155,113,150,295,324,299
116,668881,"Greene, Hunter",2200,5.3,0.364,0.182,0.4,0.545,0.39,0.407,0.406,4,11,87.5,-2.9,1988,90.1,90.28,5,28,88,0.2,6.44,123,156,115,148,290,320,298
115,641745,"Keller, Brad",2275,5.1,0.154,0.231,0.091,0.385,0.252,0.327,0.235,4,26,88.1,2.8,1558,90,89.37,10,50,65,-0.6,5.93,109,154,114,148,295,323,306
115,622608,"Senzatela, Antonio",1521,7.6,0.25,0.25,0.261,0.5,0.342,0.275,0.22,7,28,87.2,5.1,2083,87,86.75,13,61,54,-0.2,5.98,114,151,114,150,300,328,305
114,676641,"Sulser, Beau",360,31.7,0.286,0.357,0.333,0.643,0.418,0.324,0.24,8,28,89.9,8.7,1469,83.7,84.01,15,66,48,0.3,6.44,110,159,121,149,300,322,299
114,676684,"Vest, Will",1083,10.5,0.161,0.097,0.174,0.258,0.212,0.245,0.19,5,31,82.3,-11.5,1571,86.8,86.46,16,52,62,-0.3,6.14,110,156,119,147,298,329,298
114,642528,"Loáisiga, Jonathan",761,15,0.086,0.029,0.15,0.114,0.103,0.17,0.152,3,35,82.8,3.2,1943,89.9,89.95,25,62,52,0.1,6.44,114,157,118,150,292,327,292
113,663436,"Martin, Davis",1044,10.8,0.286,0.114,0.3,0.4,0.318,0.409,0.365,10,35,91.4,7,2192,85.9,86.28,10,60,53,0.4,6.5,109,151,111,149,298,329,301
112,592826,"Velasquez, Vince",1286,8.7,0.333,0.292,0.412,0.625,0.429,0.343,0.292,8,24,88.4,5.3,1541,88.1,88.04,18,60,52,-0.1,6.58,111,147,116,148,297,326,299
111,621295,"Wittgren, Nick",481,23.1,0.296,0.148,0.28,0.444,0.323,0.279,0.247,8,27,91.3,3.5,1727,84,84.94,11,56,55,0.9,6.81,114,154,115,149,295,322,299
110,667376,"Sánchez, Miguel",211,52.1,0.265,0.265,0.269,0.529,0.346,0.333,0.268,9,34,87.4,3.7,1589,89,88.83,13,61,49,-0.2,6.14,111,149,117,144,294,316,295
109,641482,"Cortes, Nestor",2465,4.4,0.241,0.172,0.261,0.414,0.28,0.222,0.196,7,29,86.7,4.5,1330,82.9,82.27,11,55,54,-0.6,5.79,110,158,122,150,302,327,287
109,675911,"Strider, Spencer",2277,4.8,0.136,0.091,0.214,0.227,0.153,0.154,0.16,3,22,78.9,-9.8,2126,88.9,90.06,19,40,69,1.2,6.99,120,153,124,151,299,325,307
108,592717,"Sanchez, Aaron",1006,10.7,0.25,0.036,0.28,0.286,0.234,0.25,0.259,7,28,93.2,3.2,1708,87.8,87.8,8,54,54,0,6.74,114,158,119,149,300,324,297
107,519008,"McFarland, T.J.",487,22,0.364,0.636,0.267,1,0.577,0.523,0.392,8,22,93.2,7.5,1623,81.8,80.68,14,49,58,-1.1,5.54,108,152,118,146,297,323,297
105,664299,"Javier, Cristian",2554,4.1,0.286,0.286,0.25,0.571,0.386,0.38,0.331,4,14,87.8,11.2,2220,85.3,84.77,8,30,75,-0.5,6.04,118,161,118,151,292,325,297
105,661269,"Gutierrez, Vladimir",684,15.4,0.333,0.222,0.375,0.556,0.433,0.38,0.306,6,18,80.9,16.2,1737,82.9,83.33,11,38,67,0.4,6.54,118,155,118,149,291,320,300
105,642546,"Hernández, Jonathan",511,20.5,0.269,0.115,0.333,0.385,0.299,0.293,0.248,7,26,84.3,0.4,2181,90.1,90.11,24,53,52,0,6.35,113,151,116,148,296,320,297
104,693821,"Elder, Bryce",873,11.9,0.286,0.179,0.318,0.464,0.335,0.332,0.308,8,28,92.8,2.8,2111,86,85.36,15,55,49,-0.6,5.75,115,152,128,147,300,329,306
102,642152,"Trivino, Lou",955,10.7,0.192,0.115,0.278,0.308,0.247,0.304,0.258,5,26,90.7,4.8,1690,87.4,87.44,15,46,56,0,6.43,113,152,115,147,292,320,290
102,663372,"Feltner, Ryan",1675,6.1,0.111,0.148,0.111,0.259,0.156,0.245,0.206,3,27,85.5,7.8,1593,83.8,84.52,19,53,49,0.7,6.48,116,151,124,150,301,328,303
98,612434,"Castro, Miguel",522,18.8,0.222,0.037,0.316,0.259,0.273,0.285,0.223,6,27,86.1,16.5,1821,92.4,92.03,17,50,48,-0.4,6.68,114,155,119,152,293,327,292
98,641501,"Danish, Tyler",664,14.8,0.25,0.071,0.28,0.321,0.248,0.394,0.325,7,28,88,21.4,1424,84.4,82.97,8,55,43,-1.4,5.45,113,159,121,152,289,326,297
97,605218,"Edwards Jr., Carl",1014,9.6,0.206,0.029,0.233,0.235,0.215,0.294,0.277,7,34,88.9,-0.6,1654,90.6,91.44,13,53,44,0.8,6.83,114,153,121,147,298,316,301
97,621248,"Garza Jr., Ralph",514,18.9,0.333,0.125,0.421,0.458,0.354,0.376,0.365,8,24,88,7.2,1705,83.1,82.98,16,47,50,-0.1,6.25,116,168,114,153,295,321,299
97,606965,"Devenski, Chris",241,40.2,0.259,0.111,0.333,0.37,0.261,0.193,0.197,7,27,85,18.3,1546,83.1,82.95,20,54,43,-0.1,6.15,111,149,119,147,298,321,295
97,665621,"García, Rony",885,11,0.273,0.091,0.316,0.364,0.293,0.385,0.365,6,22,90.6,7.3,1748,87.5,87.49,7,45,52,0,6.31,114,159,116,149,299,329,297
97,663978,"Paddack, Chris",367,26.4,0.276,0.138,0.348,0.414,0.299,0.274,0.246,8,29,83.1,8.5,1949,82.5,83.14,19,62,35,0.6,6.81,105,154,118,148,306,333,293
96,501625,"Alvarez, Jose",273,35.2,0.207,0.31,0.222,0.517,0.327,0.371,0.274,6,29,85.6,8.9,1659,81.5,81.89,20,53,43,0.4,6.54,107,150,115,145,296,319,290
94,547943,"Ryu, Hyun Jin",395,23.8,0.268,0.244,0.3,0.512,0.34,0.309,0.279,11,41,89.9,6.2,1510,79.6,80.06,18,60,34,0.5,6.66,104,157,123,148,301,318,295
94,660853,"De Los Santos, Enyel",845,11.1,0.214,0,0.25,0.214,0.321,0.416,0.328,3,14,87.9,15.9,1861,87.3,86.28,14,40,54,-1,6.16,116,162,114,152,288,314,297
93,676710,"Crawford, Kutter",1296,7.2,0.105,0.316,0,0.421,0.218,0.343,0.268,2,19,92.6,17.1,1322,86.6,86.4,12,34,59,-0.2,6.14,117,161,117,150,292,326,295
93,676831,"Whitley, Kodi",272,34.2,0.143,0.143,0.2,0.286,0.368,0.36,0.158,2,14,82.4,10.8,1874,83.5,83.58,17,44,49,0.1,6.41,115,158,116,147,298,323,298
93,641712,"Hudson, Dakota",2253,4.1,0.25,0.292,0.227,0.542,0.361,0.38,0.298,6,24,88.4,20,1458,86.5,86.79,5,39,54,0.3,6.38,119,158,107,151,296,321,304
92,453178,"Kennedy, Ian",867,10.6,0.385,0.115,0.556,0.5,0.406,0.367,0.321,10,26,87.2,12.5,1224,85.7,85.92,17,47,45,0.2,6.56,111,152,129,149,298,322,297
92,543548,"Milone, Tommy",238,38.7,0.258,0.29,0.231,0.548,0.37,0.366,0.282,8,31,85.5,22.3,1688,79.1,78.77,12,52,40,-0.3,6.05,109,153,123,145,288,317,288
91,623451,"Stephens, Jackson",944,9.6,0.32,0.12,0.381,0.44,0.367,0.389,0.348,8,25,85.7,3.6,1505,85.9,85.23,9,49,42,-0.7,5.62,116,151,121,149,297,324,304
91,664337,"Yajure, Miguel",471,19.3,0.238,0.143,0.25,0.381,0.332,0.385,0.332,5,21,96.4,2.3,1523,89.2,88.97,9,52,39,-0.2,6.14,104,149,116,148,300,322,303
91,656420,"Feyereisen, J.P.",344,26.5,0.1,0,0.143,0.1,0.117,0.217,0.195,2,20,93.1,10.5,1456,87.1,86.15,14,43,48,-0.9,5.78,110,164,117,150,305,328,301
89,624522,"Thompson, Keegan",1878,4.7,0.158,0,0.2,0.158,0.14,0.185,0.183,3,19,89.7,7.2,2097,86.1,85.19,10,35,54,-0.9,6.38,109,152,118,158,295,321,295
88,656818,"Overton, Connor",469,18.8,0.167,0.167,0.143,0.333,0.213,0.165,0.161,4,24,85.5,18.1,1722,84.9,84.7,7,44,44,-0.2,6.14,121,159,127,147,290,319,294
88,502179,"Espino, Paolo",1873,4.7,0.421,0.263,0.389,0.684,0.485,0.42,0.328,8,19,96,8.3,1423,83.6,83.99,9,46,42,0.4,6.45,113,157,127,145,297,321,303
87,677161,"Kelly, Zack",222,39.2,0.333,0.19,0.429,0.524,0.397,0.275,0.191,7,21,83.9,18.2,2380,82,82.3,9,44,43,0.3,6.72,109,159,113,152,293,329,294
87,607200,"Fedde, Erick",2420,3.6,0.364,0.182,0.333,0.545,0.417,0.51,0.435,8,22,95.9,5.3,1516,86,86.31,2,32,55,0.3,6.49,116,162,124,147,294,320,305
86,608566,"Márquez, Germán",2839,3,0.389,0.389,0.4,0.778,0.502,0.457,0.37,7,18,88.2,13.6,1595,87.8,86.92,9,32,54,-0.9,5.59,120,151,116,152,300,330,307
86,650530,"Garcia, Bryan",317,27.1,0.13,0.13,0.095,0.261,0.209,0.379,0.283,3,23,87.8,15.2,1923,85.5,84.77,11,48,38,-0.7,5.98,107,159,119,146,297,328,297
86,475479,"Phelps, David",1151,7.5,0.19,0.095,0.235,0.286,0.226,0.225,0.215,4,21,86.1,7.1,2171,86.5,84.74,8,42,44,-1.8,5.27,112,159,118,151,289,321,304
85,657649,"Koenig, Jared",653,13,0.4,0.2,0.444,0.6,0.463,0.441,0.37,8,20,91.5,5.2,1606,82.8,83.29,5,32,53,0.5,6.55,105,151,118,148,306,326,295
85,596271,"Lawrence, Casey",297,28.6,0.261,0,0.286,0.261,0.285,0.317,0.243,6,23,82.6,-3.1,1776,83.2,82.95,7,48,37,-0.2,6.17,114,153,124,151,283,318,294
85,686610,"Waldichuk, Ken",586,14.5,0.263,0.105,0.278,0.368,0.272,0.309,0.275,5,19,86.6,3.8,1649,82.4,83.43,13,43,42,1,7.03,111,152,118,149,306,323,293
84,656578,"Jackson, Andre",156,53.8,0.167,0.056,0.214,0.222,0.196,0.248,0.19,3,18,85.7,12.9,1764,84.9,85.15,15,48,36,0.2,6.38,108,153,121,143,300,311,292
83,641778,"Lauer, Eric",2676,3.1,0.308,0.231,0.273,0.538,0.363,0.414,0.369,4,13,91.5,10.6,1745,87.2,87.12,4,22,61,-0.1,6.25,110,154,119,147,300,321,296
82,621111,"Buehler, Walker",1046,7.8,0.138,0.103,0.211,0.241,0.16,0.204,0.184,4,29,87,-7.2,1550,90.5,90.95,15,48,34,0.5,6.43,113,159,132,152,287,314,299
82,672851,"Adon, Joan",1204,6.8,0.25,0.042,0.353,0.292,0.255,0.261,0.251,6,24,88.4,-1.6,1886,87.4,87.44,10,34,48,0,6.38,111,153,117,145,295,321,300
82,657265,"Strzelecki, Peter",605,13.6,0.167,0.083,0.235,0.25,0.199,0.217,0.188,4,24,80.5,0.6,1746,83.3,83.53,15,42,40,0.2,6.58,115,153,121,148,293,317,298
81,458681,"Lynn, Lance",2022,4,0.391,0.391,0.462,0.783,0.501,0.365,0.289,9,23,89.4,4.5,1864,85.8,86.16,8,36,45,0.4,6.4,113,157,113,152,293,326,300
81,685503,"Arihara, Kohei",390,20.8,0.222,0.167,0.267,0.389,0.282,0.254,0.231,4,18,84.9,-1.1,1408,81.2,81.6,13,40,41,0.4,6.69,118,153,113,148,295,322,296
81,448179,"Hill, Rich",1990,4.1,0.111,0,0.143,0.111,0.206,0.238,0.122,1,9,91.7,7.7,1875,82.7,82.28,1,18,63,-0.4,6.14,107,154,117,148,289,325,292
80,668941,"Romero, JoJo",271,29.5,0.188,0.313,0.167,0.5,0.332,0.299,0.214,3,16,82.4,3.5,1560,86.5,85.21,16,39,41,-1.3,5.37,108,150,117,146,302,317,292
79,572193,"Tepera, Ryan",892,8.9,0.222,0.222,0.231,0.444,0.305,0.289,0.226,4,18,87.4,13.6,1241,85.8,85.84,14,31,47,0,6.39,119,154,114,162,292,322,297
79,605525,"Wendelken, J.B.",488,16.2,0.15,0.05,0.2,0.2,0.151,0.235,0.233,3,20,83.8,17.3,1628,85.5,85.01,14,46,33,-0.5,6.13,111,148,119,147,299,321,298
79,670955,"Uceta, Edwin",292,27.1,0.25,0.125,0.273,0.375,0.268,0.193,0.158,6,24,83.1,6.1,2118,88.3,87.79,12,53,26,-0.5,6.11,111,151,125,150,296,320,294
78,528748,"Castellanos, Humberto",748,10.4,0.231,0.038,0.261,0.269,0.236,0.29,0.265,6,26,88.3,16.1,1410,84,83.02,5,46,32,-1,5.86,109,152,119,150,300,326,301
77,594798,"deGrom, Jacob",940,8.2,0.25,0.063,0.444,0.313,0.271,0.232,0.219,4,16,87.4,-0.8,1613,92,92.98,16,35,42,1,6.76,115,159,117,151,295,327,300
77,664139,"Gibaut, Ian",694,11.1,0.3,0.1,0.462,0.4,0.321,0.223,0.21,6,20,85.2,2.9,1894,85.9,83.39,12,39,38,-2.5,6.82,113,149,119,145,286,319,295
77,621074,"Rucker, Michael",914,8.4,0.238,0.048,0.263,0.286,0.228,0.289,0.306,5,21,94.3,-10.5,1787,90,86.25,5,38,39,-3.7,6.12,109,153,120,155,301,323,293
77,608717,"Stratton, Chris",1100,7,0.278,0.111,0.294,0.389,0.309,0.413,0.35,5,18,87.4,4.2,2228,86.8,87.74,5,34,43,0.9,6.63,110,152,114,149,298,321,303
76,554340,"Garcia, Yimi",1039,7.3,0.462,0.385,0.455,0.846,0.518,0.43,0.367,6,13,88.2,15.9,1877,87.2,86.15,5,32,44,-1,5.76,114,175,123,153,287,322,301
76,657756,"Seabold, Connor",370,20.5,0.429,0.476,0.615,0.905,0.575,0.306,0.216,9,21,87.6,23.1,2009,80.4,80.03,16,39,37,-0.4,6.06,112,155,117,147,290,328,296
76,656302,"Cease, Dylan",3120,2.4,0.364,0.227,0.533,0.591,0.429,0.299,0.268,8,22,84.1,0.2,1720,77.9,78.11,10,29,47,0.2,6.35,106,152,110,149,297,326,303
76,670167,"Schreiber, John",1020,7.5,0.333,0.2,0.286,0.533,0.35,0.385,0.285,5,15,87.2,-7.9,1649,88.5,88.86,6,36,40,0.4,6.62,117,163,116,151,290,328,296
75,664202,"Cyr, Tyler",224,33.5,0.217,0.174,0.267,0.391,0.279,0.279,0.243,5,23,93.1,13.2,1227,86.4,88.01,14,43,32,1.6,7.13,114,154,121,151,302,325,300
75,666159,"Manning, Matt",990,7.6,0.364,0.545,0.286,0.909,0.537,0.502,0.321,4,11,93.9,18.9,1372,86.2,87.23,12,35,40,1,6.81,111,163,110,147,295,331,300
75,641582,"Foster, Matt",768,9.8,0.353,0.059,0.5,0.412,0.371,0.309,0.274,6,17,85.3,16.8,1824,83.9,83.83,9,31,44,-0.1,6.2,111,151,110,148,294,323,300
75,493603,"Ottavino, Adam",1057,7.1,0.083,0,0.111,0.083,0.123,0.166,0.128,1,12,78.9,-10.6,2080,89.1,89.94,13,30,45,0.8,6.9,114,157,119,149,294,324,303
75,666214,"Wentz, Joey",555,13.5,0.267,0.067,0.333,0.333,0.288,0.332,0.292,4,15,77.6,-5.9,2085,84.1,84.1,9,37,38,0,6.37,104,152,117,145,303,329,289
75,674072,"Henry, Tommy",773,9.7,0.357,0.071,0.5,0.429,0.366,0.262,0.202,5,14,80.6,-2.9,1435,84.7,85.21,10,33,42,0.5,6.65,108,153,123,147,303,321,294
75,650671,"Quijada, José",691,10.9,0.154,0.154,0.182,0.308,0.194,0.306,0.286,2,13,92.6,3.4,1649,86.9,87.19,10,26,49,0.3,6.57,112,152,116,148,296,323,290
74,661527,"Martinez, Seth",592,12.5,0.15,0,0.167,0.15,0.133,0.258,0.263,3,20,91,-5.6,1719,86.5,87.37,7,35,39,0.9,6.87,115,152,119,151,288,319,294
74,623474,"Herget, Jimmy",996,7.4,0.125,0,0.167,0.125,0.11,0.242,0.249,2,16,89,1.2,1514,84.3,82.75,10,38,36,-1.6,5.15,120,155,111,160,290,320,295
74,650633,"King, Michael",776,9.5,0.1,0,0.2,0.1,0.088,0.12,0.122,2,20,79.8,3.5,2152,88.3,88.22,22,37,37,-0.1,6.38,114,159,119,152,292,327,294
74,543507,"May, Trevor",465,15.9,0.222,0,0.444,0.222,0.222,0.175,0.155,4,18,80.2,11.9,1699,87.3,88.75,19,42,32,1.4,7.16,111,155,118,151,295,328,300
73,680686,"Gray, Josiah",2597,2.8,0.6,0.9,0.5,1.5,0.849,0.561,0.421,6,10,91.4,22.8,2056,88.2,87.15,1,21,51,-1.1,5.73,115,154,121,146,297,317,298
73,657093,"Watkins, Spenser",1642,4.4,0.375,0.063,0.375,0.438,0.375,0.388,0.359,6,16,85.5,-5.6,1649,86,86.17,7,31,42,0.2,6.23,115,166,111,152,303,324,298
73,669461,"Liberatore, Matthew",650,11.2,0.455,0.364,0.455,0.818,0.552,0.462,0.399,5,11,91.4,-1.7,1527,85.9,85.86,9,29,44,0,6.2,103,147,117,143,308,324,294
73,641447,"Castano, Daniel",577,12.7,0.292,0.125,0.333,0.417,0.305,0.26,0.268,7,24,81.2,0.2,1766,84,83.73,6,39,34,-0.3,6.07,105,151,117,148,299,312,288
73,621107,"Eflin, Zach",1194,6.1,0.1,0.05,0.111,0.15,0.135,0.238,0.214,2,20,84.3,1.7,1699,87,87.64,4,40,33,0.6,6.78,114,151,140,136,293,329,298
72,643400,"Knight, Dusten",192,37.5,0.083,0.25,0,0.333,0.173,0.338,0.215,1,12,81.9,28.6,1465,78.6,78.54,7,35,37,-0.1,6.4,101,153,112,146,301,320,292
72,544365,"Bañuelos, Manny",718,10,0.2,0.067,0.3,0.267,0.202,0.17,0.181,3,15,75.2,-5.3,1703,83.1,83.21,11,33,39,0.1,6.45,107,150,117,146,300,320,288
71,656061,"Abreu, Albert",707,10,0.278,0.556,0.25,0.833,0.476,0.466,0.292,5,18,92.5,24.9,1914,88,88.42,13,32,39,0.4,6.61,112,156,125,150,293,325,299
71,656686,"Martin, Corbin",429,16.6,0.182,0.273,0.143,0.455,0.333,0.494,0.319,2,11,86.8,0.8,1987,87.8,87.13,7,21,50,-0.7,6.17,111,158,122,151,304,323,302
70,601713,"Pivetta, Nick",3082,2.3,0.529,0.529,0.583,1.059,0.672,0.482,0.402,9,17,95.8,12.8,1170,87.1,87.96,8,30,40,0.9,6.76,114,163,120,151,293,328,299
70,621381,"Strahm, Matt",764,9.2,0.55,0.2,0.556,0.75,0.576,0.463,0.411,11,20,85.1,17.2,2156,88.2,87.95,6,35,35,-0.3,6.29,107,152,118,149,291,327,292
70,570663,"Robles, Hansel",422,16.6,0.333,0.056,0.375,0.389,0.335,0.245,0.225,6,18,90,5.3,1607,90.2,90.19,4,29,41,0,6.31,118,155,113,153,292,327,296
69,658431,"Medina, Adonis",414,16.7,0.333,0.095,0.368,0.429,0.378,0.434,0.353,7,21,89.2,2.3,1756,87.1,86.52,7,39,30,-0.6,6.02,114,156,123,149,301,329,299
69,660730,"Rodriguez, Elvin",534,12.9,0.273,0.182,0.313,0.455,0.312,0.333,0.285,6,22,88,13.4,2096,86.6,87.01,8,36,33,0.4,6.69,114,161,136,149,302,330,296
69,663752,"Morris, Cody",404,17.1,0.111,0,0.25,0.111,0.174,0.223,0.136,2,18,77.8,4.5,1403,81.9,82.12,20,42,27,0.2,6.41,114,157,120,148,297,311,293
69,571479,"Bellatti, Andrew",963,7.2,0.4,0.2,0.444,0.6,0.453,0.383,0.316,4,10,90.9,12.9,1697,89.5,89.04,14,29,40,-0.5,6.04,114,152,119,147,289,324,298
68,607179,"Weems, Jordan",738,9.2,0.083,0,0.167,0.083,0.121,0.197,0.148,1,12,90.5,13.5,992,87.3,87.77,9,26,42,0.5,6.72,121,160,128,151,293,317,302
67,669456,"Bieber, Shane",2875,2.3,0.25,0.188,0.2,0.438,0.295,0.326,0.25,4,16,89.3,3.8,1557,86.4,86.8,3,23,44,0.4,6.55,115,158,106,152,289,317,297
67,608716,"Steckenrider, Drew",286,23.4,0.381,0.143,0.444,0.524,0.389,0.396,0.399,8,21,87.3,9,1758,87,86.63,9,38,29,-0.4,6.05,114,153,115,149,292,322,302
67,594577,"Mayers, Mike",890,7.5,0.222,0.222,0.25,0.444,0.283,0.234,0.188,4,18,81.6,8.2,1574,86.7,86.68,12,29,38,0,6.23,116,155,120,159,291,320,296
67,669022,"Gore, MacKenzie",1258,5.3,0.333,0.222,0.5,0.556,0.435,0.327,0.213,3,9,85,3.5,2083,84.8,85.77,11,25,42,1,7.04,108,155,120,146,300,315,290
66,572403,"VerHagen, Drew",419,15.8,0.5,0.25,0.625,0.75,0.562,0.425,0.328,6,12,82.7,19,1686,89.5,89.2,15,33,33,-0.3,6.08,123,158,115,150,293,320,301
66,669952,"White, Mitch",1715,3.8,0.154,0.077,0.182,0.231,0.165,0.246,0.205,2,13,86.7,8,1548,87.2,87.22,7,28,38,0,6.4,112,158,123,151,289,320,301
66,650204,"Ruiz, Norge",366,18,0.474,0.053,0.5,0.526,0.462,0.39,0.357,9,19,89,7.3,1784,85.4,85.48,8,38,28,0.1,6.08,110,154,119,151,296,322,301
66,671345,"Foley, Jason",961,6.9,0.278,0,0.278,0.278,0.246,0.228,0.219,5,18,90.7,0.9,1594,89.5,89.81,6,38,28,0.3,6.55,117,159,121,149,295,329,300
64,456034,"Price, David",596,10.7,0.389,0.278,0.429,0.667,0.464,0.346,0.28,7,18,86.7,9.6,1627,83.9,83.09,5,28,36,-0.8,5.86,112,154,119,147,302,316,287
64,623485,"Goudeau, Ashton",375,17.1,0.333,0,0.4,0.333,0.325,0.174,0.137,4,12,90.2,13.5,1543,84.8,85.18,10,35,29,0.4,6.45,111,150,121,149,301,330,305
64,573668,"Minaya, Juan",174,36.8,0.15,0,0.214,0.15,0.208,0.2,0.123,3,20,89.3,-11.4,1601,88.4,89.1,9,34,30,0.7,6.57,112,158,121,149,299,328,289
64,670046,"Rosenberg, Kenny",193,33.2,0.111,0.167,0.083,0.278,0.182,0.212,0.179,2,18,87.7,14.5,1594,81,80.38,13,40,24,-0.6,5.65,114,150,120,151,292,325,286
63,434378,"Verlander, Justin",2607,2.4,0.167,0,0.273,0.167,0.201,0.207,0.163,3,18,77.5,-9,1755,86.2,85.87,10,26,37,-0.3,6.13,120,162,123,153,290,322,294
63,605242,"Fulmer, Michael",1043,6,0.222,0.111,0.333,0.333,0.283,0.285,0.246,2,9,85.9,18.5,1503,86.5,86.7,9,21,42,0.2,6.34,114,163,113,155,298,330,298
63,571760,"Heaney, Andrew",1230,5.1,0.375,0.438,0.333,0.813,0.504,0.325,0.249,6,16,83.6,5.4,2124,85,84.69,11,30,33,-0.3,6.22,110,154,116,145,302,315,286
62,606625,"Moronta, Reyes",641,9.7,0.083,0.25,0,0.333,0.246,0.292,0.224,1,12,82.6,3.3,1942,89,89.16,10,30,32,0.2,6.39,116,158,126,152,290,316,299
60,523260,"Kelly, Joe",703,8.5,0.188,0.188,0.333,0.375,0.311,0.257,0.127,3,16,80,-12,2045,87.1,86.46,11,28,32,-0.6,5.85,109,153,116,148,299,326,301
